Price,Address,City,State,Postal,Floor Size,Longitude,Latitude,URL,Picture
"$1,200,000",2300 Gladstone Pl,Cumming,GA,30041,5621,34.14035,-84.11544,https://www.zillow.com/homedetails/2300-Gladstone-Pl-Cumming-GA-30041/60950356_zpid/,"[{'url': 'https://photos.zillowstatic.com/fp/26fcffad7f18a0b0d5e4e2a7d54f0113-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4907259a4622a73dd92accdc9ce8585c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/79c698fa216f11da6c912b70f08744a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dabc55f84da72283a9aa1763653bb2b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a13ae9ad64d0a3bf98efa2054e183e1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2a4d032728a00e9945421385a2559669-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9cf98a4297f825766dda2c445992b7a3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/48d83c1b1e848ae974a24f09c555048c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2afd9dc6713ce938c49211c9974fb1cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eca95c3498e2df03b33c9ff464000faf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/994b7d2f84b58c895d97bfc0485f80c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ddb9d96928cfe05ff3a20d2e560ff9a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fca306bc48112890dd2dda339d4d0262-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e52b3591afb8b22c05b682c45a5d0da0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/30fc065c8179f22b713484e66b2fee9e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b95bbeb8b9933aee22a19a427ca53ca7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fec2a20e44edf96a299fd087d8545eac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b86c2a738e4c0ab9cce77c28a7604da-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/267640d1f18f006a80c54ca5df8cee8e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a006cfe5e5a041981d50b7633048f1e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b2ac9115774385c7c741e86084a4c42-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/675dc23c188873c19257d9f2d1c76813-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4f07ad11b1a67fe8f0414412dcb658dd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1b4439042cb127c3771b2e6a16b4c530-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/878edb6f57e1d1dbdfc5d4fc1c6a27cf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5294466308455275fc2c169053acd894-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a31c20a03a3894c78a04ca6ebb9b37d0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e5644d037384acf13b7e5b50c374bb3c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b64132ab31af2f27b8e2fb1ed551a2b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a6751775785ffa53b26a7d165c1b279a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7ffe341faa3b5e5e5a3f3e96062f1509-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/986d1f93d0a2f7ac2e5e5ca95a079361-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/14099a78104b1cf8d80ce361243787ca-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67e3f43eea4d091db4e6fd38cc93464b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/41d287af0119c1e71d8cae0a3cf08ebc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b0cee00978093afe82f354e222dd80c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd901e51e1ee7681db0ae59812866019-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8fa777cab67df17dfc92c95bf81ac817-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/089ff1d6461a67ff4ebeb30ef33e52d8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfe1c3a2bf5dfa2fc26d0f707a4c9657-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b531cc3d699d46424d43aa03678f0948-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/65388058d08f95a18f1974b89597c319-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/733c19ea317f75a44ed6d670091ad72f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26a50c4adcb003207dc2b596f9c897e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9f70474f0bd8ebea602d9dd4f5e0009f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bf4cb0d7a3c0bfbf6c6c5f4943b0b60e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f8da39ed6f48001c4d6f62159cfb8cec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ecd7ceebffdb81e84d23e9c5826c12c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/39da6f85b8c79de7604e631618fe21ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bfae9f001d652f597e3ba6d4b877f5f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3fe1f38d0efb10f049e06165db883019-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e14ab2e3a01fdb376a414581f9116480-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c27fc3a93ad369494297dafca53581ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ddee71182913830489be7d848b34777d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/363c47b162d5d79fead0ef5fc79b0277-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e4b2b27e6db77f6739a8e6430fd8f3ea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72addda7204a63952254f8e604dbf00a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/abb92fe5c791dcbf154ac58e2c0cef77-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fbae581a853d3986f66e7b8ceea27cef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bf11076abaf316c572e8c701ddccfb2a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c383a5a89b0dddf8d5f0959323d38db3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2c2b183170a8db82cacc392035a35737-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec7734a273221bdacd52f33df10aa8f5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6184c04406361ade325074f6b062d6eb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8341c2adfd3f7a04a704cda96d6e3e48-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3b034236ad94a69db0b66241b341e441-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/46e7bc0620b00cb0788aa345d912b4ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/909a4538d329957276b5669a2a392ea4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ec4a30dd13c7cc09711f791a37d6132b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5c1710481c0ab038c9ceb36adeb056fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/40f379929d8766ff669fd8071056bc71-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d4b78a29f5c7420eab84f55180a2e20f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d7a5c5008181c454bcc3f337a0d799ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/878372a526f62e6ee495a895d3f031c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dde2ea72f23446338220e40f8e4952c0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cd564ed20d94d06d4500fffbfbaf16af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2253ae74f9ff84f29b8ed25fd79b6625-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2c33d0196e1b6d55217d580bb96c0296-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5c8281ef509218c75863a028a2b5a72b-p_e.jpg'}]"
"$249,900",3718 Elkridge Dr,Decatur,GA,30032,0,33.724663,-84.23768,https://www.zillow.com/homedetails/3718-Elkridge-Dr-Decatur-GA-30032/14450314_zpid/,"[{'url': 'https://photos.zillowstatic.com/fp/def010f53e3e5331fe8d13f5848a1a29-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2cd471b59b6c1c0545d3b91102f84af6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e9099e0c6b01542f77a9676b0d6c4d8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3fdf04fbf82736f0c31352b1c224f113-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/94acbe8afc2912152e820c6623b06e7c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d1fcd391d4f9fd4a97b5850297797dfc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/96094124a80cb96ea207d2edd6df8511-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4d2ab47c915fae75fb5971d2265fd00a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/68ec198cd32d2c70aa897134c6b21d50-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a0effd7eb3fa63db19e7294ea835d5ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c6d3eca87b954796d9fc30b8fdd15ef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f3863e2fc0620fd426aeebfe22202bb9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1e77c8ca4af23cbe03e4d8ef7d9bb04a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8f18b3c4d9567d7eb830a095209025af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d305d5d83a2dd0284e7693f70bae77eb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/08805d8494a0e63ef141c3db91b56486-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0b7d41c4c9161f9d9da7a3542daf4284-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2b4fe0fa739c69803246aa6008299dc4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/55550d7e10383edebd8eb57b8243ef81-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1a0260dc797123839ccd5e6d88a101a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ff695b7f2dc7301ee62d165c9d1ad99b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9d4338bed557305933051b3f2fb64efd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/37342c093f88f494d5ed721f0f1e9906-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9caf43cbc21815528a7ffcf3a2e039c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8a6c7547621d8cbe0e2dd5ea091eb7e3-p_e.jpg'}]"
"$650,000",6585 Highway 5,Douglasville,GA,30135,5776,33.626396,-84.833084,https://www.zillow.com/homedetails/6585-Highway-5-Douglasville-GA-30135/81818500_zpid/,"[{'url': 'https://photos.zillowstatic.com/fp/85d7af5f671f44519139b86665476ee7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dcc87c1b051549167103a94e8711c60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0c99448650a754dd07fa20adc139e5aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fada56a663aa77a6460f482c060cc354-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a311ad1c655694e7f8edcdeb0140a4c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ba5ef58875cb81b92908065669cce05a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a436933ba195dc833855a0f36caf3c6f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e6c0b3eec0a73856d37232257dbb8afe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/80c49fb15afe08c9db7d497747bf5f8a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3c8ad8fc9e6b5af8af183b9ec92e202-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/49d3e0582f9df3544e977521ace3255f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/80de24e15cf07b63269af14fed41dc16-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/706db55a47e316b954be7065289bb365-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/70ce14fca91a00944323335df40001c3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81f18f20cb6668982971e05487221430-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b0d201b647bf6369df20048042cca7e4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3eb7b822db6fb06b8fa3cbe1345d9375-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f1199af590cd4a29536d71a09a9f6b11-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b108fcfd45ba8e880406362cc26bdc3a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9c66e60db3e45f50310dc2a8c5b32a60-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9251c756f9448f72d6eebb58693ecd0b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/21c966780150f9a9486bb4ef629f48ea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2fefd7515826f777df0b4ba4e40e0579-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9cf1ba4bbb80a75736ede55403dac1c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be74e41e84e94084fd6ef3c758f161b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/97fc42b45b34288a638d25e7b8a4f0f8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d8b8abe0ce00a66992127e82688d4998-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/74410de16d1c9295e255f5d9da54cffd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b958aa4e3f03977fbd3bc8255af80af-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0d5812e4fe4246c2fbd193666cf363b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b23582f8830f871bcbd99562db67d170-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ad7cbcbfebbb0186da5f8d974c04147f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8e4d17341cdc0a5bfe9bf360e739917f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/52fa2d10e9446eb86958243f25f1e28d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd1156822ee5609e29188ee8ac6b0ec7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/998d54487499bc35f2f1dad4dc3e6924-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0971d83bf2e318efe4d7e729079ecce9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c5ba8347323fd4bb694cee5952f3441d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5cea42fd49de2176a6ccf3e7a65bac12-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be3b98e54c1b6cbeccaa7e639fcd7f63-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e76652992883a946947572c52d674c64-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5bfe80fa21f663184e272e72693e0c68-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b733b1fe37c6cfcd131cb493b2c4e226-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6db19dc14f3e13cf416eb98df7bc1890-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/470bb89d6f81a4df2d8c28c3faa01f38-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3c2a6082c25d73bdc3b3497236c42bc1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9ee96272576873f5eb7d52e2846a04f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/308eab5a95142c466d8f89d65684ead2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c974be5b5dd215ea0062be8ae0ecc6c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/552437f019202b09ed630293ea4827ed-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dc28b61954829a0837ee4f1211eb4a49-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/991c4d70ef8806b71660f313ef57bdea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/669efaa0a9b3a5b9434eb84918dbcc2f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6bd3d8ce399ca1441ed4e39ba801026d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bddde08f4f71fa4fff28dbaa386026b9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5622ea8dd2ba13ee21a14aa15179248f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/384b2088e3c03a6ce0905b2ed188235a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8981ad0e9eb219ecb82712f71231cbfc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ef7a4d3f6a3593fd7252be9189be81f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4950b50d9085a8f4ffe61d767997820c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2aa23780da61696c1a15ff5197de2852-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5ff5e5cfed501e6166be6670da979775-p_e.jpg'}]"
"$675,000",4715 Regency Trce SW,Atlanta,GA,30331,4200,33.70768,-84.542404,https://www.zillow.com/homedetails/4715-Regency-Trce-SW-Atlanta-GA-30331/65462296_zpid/,"[{'url': 'https://photos.zillowstatic.com/fp/a9ddfd2f4749a86eb869eb6f30c6fd2f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b12c118d70701d2d6729eff4e810537-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8d77f2a0faf177f53d44d5b5c9b99459-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f61eabf7906e2885634b8d7a28f2593-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/53759565ba395b9908c3e5e97d515e01-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/103b2defcae7891fd37a2adf14af7480-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/872e252fcfd8920a24984140c9a3e3d5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/10ecac19836befef2086b0f401c9dc49-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0645936e7e7e7f4fc622aba436f15da7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7b4f542ab3ffaf531cc155ab2108c3cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e6846e608cd882dcaf3e8c1085c8d58-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/290598880102caa3a564181ab3fdd0f5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fefaa2d0297fec9be4289289d2069541-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/704d53b148ec6e686818a4e43df7d3bf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a05ca3c8b985b46842eba539039bdfe4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2eff721de7b2c7bfb6ac84aa0dc09779-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/be4eb2b4a266cb3de32ea18b0a0c902b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ae2028e62623a4c508c00b7a7e8e96b8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4dbdbc675910a0301cad93ca733d5cc-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/148067aae8aa5921b58c8ec6f9553256-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c28b2cfef89050b6bb0a78f75c010673-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d6b89b9e94fba651faa501f293e53f92-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7060c1499fb8932edfca2c14f7fa131-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c8b0196b974b32db4b971a054d3fc11a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dbb1c724c8384bdfa6907bbbe386a796-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/003e33bbedaa43890be77f9dad53c3c1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ceca454a35e8458a9105febee270a0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69502c801989d05c80e24c4caff0fa29-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fe67bc4a530d555bbd9592e699aa5329-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/26c6429ea0ecc1ed8175a9e4459cc4e2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6476d84e023e6f72d6cef3cc6ea707f6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/920a05aee0169c19c17114914307b02e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1dbe96bff166866d793dd41bceb448fe-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3f473dfbbb9d23ece0afc9a006d36d15-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc9e210a8fecf76cb748787410759b0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/59dbdd3105959aafe6cba5e94c8160ec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/344b7a3097a479540982d23807447f7d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f8fc1a39a974cb72118ff4ac0bfe7d64-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/565564cdfd0b0e5056eb69d4ba8aab35-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/87c9d97fcbb23d9445a940f0c2f70f4d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4dc6e45d78b7ffb7ee6f3e98f9f0b7b7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e69afa4f6d4b71e0e7a915de42812ebb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56c3a272508651e06e8876abba2b1b3d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a97a2836031ebc1324961a9451d445c3-p_e.jpg'}]"
